angel of the north,4846290217.612795,0.3134319981863109,0.2625789945336523,0.0022871652230917862,0.2260205437678889,0.1717943517307597,0.0009368762279259886,1.0253587357550142,1.1133198941202838,-0.24428272743556448
big ben,5055989142.52349,0.25123811867524726,0.3106280397033762,0.0022227563192483393,0.23914541670557496,0.17506032088112547,0.0009325318349175753,2.470193436734716,0.6906164418816507,-0.17429046966249154
hearst castle,3898404671.2794614,0.3566585051843588,0.315108924726415,0.002074902524434409,0.21157432781889524,0.2055012794676495,0.0010269509508241828,0.38260017407141006,0.8395633164865652,-0.2138350615836476
la madeleine,4290327794.2027025,0.2581941702512975,0.31242928722939334,0.002039932060842651,0.20951129111837274,0.17603899398777947,0.0008550873515776807,2.8807174989929316,0.9015654944413485,0.015208713404758703
pont alexandre iii,4425681476.598662,0.2473504547479096,0.22876825847150495,0.001805122466344106,0.19843822175866857,0.15449625177307638,0.0008938899074737681,1.7766051064856463,1.1945540694725578,0.3010145767631303
neues museum,2761049885.5034013,0.373244227837179,0.2877694228186038,0.0022524041957320442,0.23182129362656223,0.19892942549865905,0.0010363782542385908,0.3501011493051261,0.9705399224907904,-0.37683934324550694
montezuma castle,5714329353.814815,0.31655898476212724,0.26091094243608065,0.0018706527689789547,0.23330022805681752,0.18767127928253954,0.0010478332513850523,1.0932346515807496,1.2678112517408373,0.1526659710389621
cn tower,3826423915.4414716,0.2531157016558913,0.17646209566232948,0.0020506531610676084,0.18338073205683034,0.12117933532869761,0.0007231569717243191,1.4867637119882637,1.9092364792210428,-0.03454740386681954
acropolis athens,5473571793.918644,0.3096196209974071,0.25949299140064613,0.002064249435908158,0.23261471947695944,0.17690306303425085,0.0009966045399429735,1.4093564614164362,1.7969626458741657,-0.10811212461302025
agra fort,4392920377.036789,0.27542213827057727,0.2842158219072708,0.0021572184576768446,0.21266816828488536,0.175611182918915,0.0009181858974220352,1.6726665004976522,1.0026654729212159,-0.1575727047494775
albert memorial,4866000778.332214,0.3378773838754779,0.334575980840434,0.0018513785734063548,0.23828065058805356,0.20874522419329386,0.000981085984386629,1.0019438646572991,0.809618509573526,0.2680472231476548
altes museum,5008351877.006757,0.3378210745313636,0.2639865545011982,0.0019960610329153926,0.23374270515884693,0.17365598466403703,0.0010100910584306601,0.8045338649376816,2.055231542724166,0.01566769605971908
