angel of the north,4846290217.612795,0.0009023016603089322,0.0010421367163926775,0.001065730465826692,0.0010538520905303348,0.000970106264926377,0.0008368522795995653,0.0006719851256556327,0.0006630256897937895,0.0014550081985185669,0.0017565025667121903,0.0014859765659418695,0.0009344235153953917,0.0008011086793209286,0.0008940313949900916,0.0006855109259766937,0.00044145159122113453,0.0007841922251480194,0.0009483738964829874,0.0008930198847312007,0.0006908910943385694,0.0007385000718122117,0.0008748119773278335,0.0007023779733017856,0.0003704555639462192,0.0012832955459177303,0.0019413921478505063,0.0017331238704848607,0.0009581254224488089,0.0006784114115770527,0.0009018800463754999,0.0006685560731632081,0.00031348823500825315,0.00021271750196281297,0.00028042653436960603,0.00018553638110355698,8.86448960576125e-05,0.0002895811315462185,0.00057449196376697,0.0007000441681061984,0.0005183541185847552,0.0001413404106162164,0.00022975425372479392,0.0001788324916471946,6.031329960796257e-05,0.00023631533104611363,0.0003315985900231694,0.00022843248703535382,6.782471358480959e-05,0.0004043140312504144,0.0008497579527715059,0.0007958138966537749,0.0003235148684580596,3.5388889022108975e-05,6.527173608831598e-05,2.928709762043072e-05,7.319591955908845e-06,5.350424928204906e-05,0.00025761814404366327,0.00040243607802644077,0.00015953556094849936,2.5621060604098214e-05,4.483638539999232e-05,2.2955192642137993e-05,3.06685251872672e-06
big ben,5055989142.52349,0.000750332112204168,0.0007222101836030543,0.0006276532432836254,0.0005882287287581913,0.0005702270921683031,0.0005296898591307008,0.0004481849507820814,0.0005208685282457574,0.0013413321771702405,0.0013278758650757147,0.0009920166338954761,0.0006075495378772539,0.00046446300660453753,0.00044680299715639966,0.0003861535985561786,0.0003401986337584816,0.0004891903281841288,0.0004880222885153554,0.0005174731514402061,0.0005016957778703333,0.0008837268794460898,0.0008209594908394421,0.0006251604525771138,0.0003545168382489017,0.0016294596343521136,0.002219034412052656,0.001665541161030145,0.0007639360896305733,0.0003534103287767871,0.0005215020417634256,0.0003325221006952269,0.00020096335850420518,9.395503770459021e-05,0.00014974962508644535,0.00012806739555999998,9.097955498575856e-05,0.0001451908982047004,0.00023916823070722256,0.00037931111576588436,0.00036531847882979656,0.00010857876981261365,0.00016028145730578104,0.00012790519565136709,6.47398177952849e-05,0.0006714510805775518,0.000828738009911042,0.0005116221660136555,0.0001939468087219803,0.0006436806346959872,0.0014703893795187074,0.001261798757066428,0.0004877734626742052,1.8415350939755126e-05,5.450793980665653e-05,1.9563924171133944e-05,4.15895215116237e-06,1.890883025866032e-05,5.9264427782841235e-05,0.00012170326151644626,5.516515597790148e-05,4.85283604158547e-05,0.00014375378537795355,0.00010889738015304297,1.7560636515621923e-05
hearst castle,3898404671.2794614,0.0013537949470376334,0.001236964482414373,0.0010415428954868584,0.0009045720646626844,0.0008089341300082318,0.0006929167961064356,0.000599526236589963,0.0006384301468174342,0.0016753700583884308,0.001478500350342468,0.0010591257074372377,0.000745646080811811,0.001124300052361507,0.000992370211833836,0.0007213352957226834,0.0004982885509025243,0.0010704387652274762,0.0009982300406499876,0.0008902265239923024,0.0006989916607168022,0.0009136049752030604,0.0006903351377029157,0.0005130136851040922,0.0003458779894351223,0.0013660569421201823,0.0015155138561858143,0.0011438265253356868,0.0006177717593350147,0.0006870458114697116,0.0007803166915924663,0.000553586088073664,0.0003293250157269457,0.00028340259729219046,0.0003418096375343213,0.00026700175759304635,0.00013881836145152122,0.0005238870137456199,0.0007833037284294277,0.0008947314873078952,0.0004988741927787364,0.00023098588335288266,0.0002725888519961233,0.00021968631453298792,8.868081077793136e-05,0.0003717034030134588,0.0003610939335719259,0.0002274795121407504,0.00010087823246034506,0.000642213961805567,0.0010095036892871887,0.0008136752109430357,0.0003431237150649257,9.049026740062086e-05,0.0001198182228470687,7.12833276115604e-05,1.3485101909745176e-05,9.3451922067112e-05,0.00047460153773228226,0.000610093697392415,0.00019405062577949186,3.55716053347531e-05,7.104219980849004e-05,4.463103551485746e-05,1.2626518195736669e-05
la madeleine,4290327794.2027025,0.0007633597085310067,0.000714973417945815,0.0007629340451224744,0.0007968765399745209,0.0007008155481888206,0.0005282059104943645,0.0003765731794843467,0.0003692790500426909,0.0012042085084499668,0.0013092136519383215,0.0010844478702133364,0.0005481697772412568,0.0005483474036790465,0.0006060931611228383,0.00046960983794664,0.0002309861296051986,0.0006154893631843382,0.0007218651858200749,0.0005729879233984254,0.00036309611292865686,0.000747505697815885,0.0007222575497577511,0.0004948800130723978,0.00020617502459396606,0.0013004336163313097,0.0018162437241682236,0.001387274763331393,0.0005672199879182807,0.00034314563400471146,0.0004724951278674084,0.00033789404526459523,0.000148504388054506,0.00010504138264990406,0.0001911055059561908,0.00014338165348477567,5.538789947966224e-05,0.00021981535071409462,0.0004256531058057537,0.0003982072500685463,0.00021755848792381782,0.00015519804190195868,0.0001877902274971852,0.00010968465707593331,3.827836463441864e-05,0.0004323962748277474,0.0004099784210917957,0.0002050528665317904,6.697476262781033e-05,0.0006592700812114899,0.0012610189867261353,0.000930732020178353,0.00027856946398733303,1.9665235389364368e-05,5.021261843565234e-05,2.1582759876036742e-05,4.258086407725769e-06,4.047705688058908e-05,0.00013012134728718287,0.0001691258269076088,6.265683495495263e-05,0.00010265834641031317,0.00012203192206214172,5.972065871355662e-05,1.5216050383193766e-05
pont alexandre iii,4425681476.598662,0.001577717196843525,0.0017497795084192981,0.0017649556414597813,0.0016663849662592847,0.0014642381327862558,0.001181642829940012,0.0008536958068948633,0.0006375944546129609,0.001893816413696215,0.001914954343406318,0.0013853769364615687,0.000642198166108146,0.0008757466839609444,0.0009666235135171745,0.0007205941337642225,0.00039323051672395453,0.0010284280076294497,0.001029002884110217,0.0008600031138397482,0.0005927862559431757,0.0011340785846732418,0.001015393869617426,0.0006915246170637228,0.00031879627362131917,0.0016028268044665456,0.001896073751939534,0.0014207274670876872,0.0005837172772527011,0.0005177372255694609,0.0007909237253277764,0.0005687771108408026,0.00021665485311502992,0.00015258289948254686,0.0002567132199745323,0.00022283999839475222,0.00013139159019148923,0.0003814913628388401,0.0005213755063427798,0.0005070824933517963,0.0003557944816957939,0.00021990191375000965,0.00025714199647167005,0.000196655844479915,0.00011060758928621609,0.0004226009321257428,0.00044424651800213714,0.00026018586401860603,8.846917373271305e-05,0.0003534908181216083,0.0007352378944920356,0.0005457189332474139,0.00020020884069880092,2.2282284289813673e-05,4.265354021680021e-05,3.994662255952918e-05,2.1839064245101998e-05,0.00010072348980439553,0.00017749471434937378,0.00021739112442883116,0.00011978710769280858,0.00012376943906302097,0.00014159101384094355,7.503260647910498e-05,2.441833263377969e-05
neues museum,2761049885.5034013,0.0010825180426425164,0.0008393171529093744,0.0006625457287091378,0.0006303295719981974,0.0005900127946806999,0.0005579834436101952,0.000510477642134475,0.0008055117726730218,0.0013323351283421464,0.0009758053266999539,0.0007410580195403922,0.0005104107819763129,0.0007005144875681711,0.0005496893941687982,0.0005086610293514796,0.0004126505013994133,0.0008848715173192362,0.0007730354824634703,0.0008188307938011699,0.0007605289060776507,0.000948596279934861,0.0006498292182522088,0.0004682802343934773,0.00028675693737164655,0.0011258794324160502,0.0011813089271474969,0.0007571406513967605,0.00038726142707033696,0.0005049880088733229,0.0005407866826013433,0.0003414899978073327,0.00019094246911876566,0.00024017481201670155,0.0002842517190551267,0.00020470984721343297,0.00012774995377267634,0.00039447827429221153,0.0006009441401862,0.0007248496245035431,0.0005578559278790278,0.0002418176399528182,0.00028023909799327327,0.0002288018485977722,0.0001299338308356141,0.0004829815008496195,0.00044927478776724976,0.0002930396775872309,0.00014373852327923662,0.0005357741170675023,0.0008294263220377237,0.0005211459245350129,0.00017207393753034778,8.88054242757718e-05,0.00013337483482156736,6.703084877128629e-05,2.338953843264927e-05,9.704671734153295e-05,0.00028178788062137983,0.0004970596786670535,0.00019275836901637983,7.08957130198504e-05,0.00013492884119911203,8.482897250443344e-05,2.7840471929725114e-05
montezuma castle,5714329353.814815,0.0017551377861997977,0.00157683367213138,0.0013808285633217876,0.001212822078557402,0.0010341135362799997,0.0008717914432936608,0.0007019613896383327,0.0006630589242250204,0.0018809118483802255,0.0017090901255123552,0.0012033972872715075,0.0007234902394116479,0.0010079727419828651,0.0009289746691882273,0.0007185282300207303,0.0004110343277171492,0.0011636586513860596,0.0010260402449076762,0.0009046393203807683,0.0007013650580229854,0.0011263739391347081,0.0008532107941459641,0.0005627532031943078,0.0003209435497285613,0.001345070041455489,0.0015745523694126666,0.001152636181982608,0.0005594100711802988,0.0006955826409365464,0.0008042969325019502,0.0005018054010824431,0.0002262628625541238,0.00026498970571185504,0.000305474698132976,0.00020968572051365477,0.00010249777373330038,0.0004196241480738799,0.0005466132250268175,0.000589679945986231,0.00046549971994836603,0.00023803885471658187,0.0002975869030113525,0.00020819954282429244,0.00010092162509969151,0.00033676055791299295,0.0003510514860508104,0.00022062769893168042,9.216276597998683e-05,0.0003972607859993593,0.0007726123776862469,0.0006567626447836166,0.00027781575906421404,4.450174195627298e-05,8.439686325973801e-05,4.626252688255821e-05,1.1315924223344558e-05,4.321609300949356e-05,0.00013976242498506193,0.00019744700624299002,0.00010459771275807717,2.9001811162166624e-05,5.432338441174707e-05,3.772682085442222e-05,9.19638164355002e-06
cn tower,3826423915.4414716,0.0008799486636191492,0.0010425985835395787,0.001320622797159512,0.0016689644056422648,0.0018007630027248383,0.00145792876879123,0.0009715101851177145,0.0007145271286047071,0.0011626795516686363,0.002193439070689162,0.0019934548166115453,0.0006759596307327079,0.0004351974494230879,0.0009579373108037419,0.0012329698117975118,0.0005163096792654543,0.0005010450796081225,0.0008772790501183646,0.0011307069495915445,0.0006888538129084628,0.0003854768235991951,0.0005995860156308236,0.0006517842830756877,0.0003152173000854409,0.0010817914305788774,0.0020627960500427846,0.0015162053375378888,0.0004178276352128995,0.0003479264362236222,0.0010581390654334148,0.0009514943973362622,0.00024513664632872407,8.524590343079854e-05,0.00020568112882826388,0.00022875692242167186,0.00011996652444899172,0.00017878418237645443,0.0004314467447931463,0.0005697844709206928,0.0003918414819443828,7.776214214843825e-05,0.00015084293878496452,0.00018246961238793546,0.00010809714286556892,0.0001421176471168898,0.00023993881179718306,0.00023117169877983222,6.195962623240563e-05,0.00013527458654984898,0.0003349135644397012,0.00026813232675774036,7.418416264110251e-05,6.932134423486967e-06,2.4072160052550236e-05,1.6194145111788448e-05,6.592331349346347e-06,2.21871053422798e-05,9.736969427827647e-05,0.00013764112606961076,8.319655854282857e-05,1.3394523359549128e-05,2.725667547166672e-05,1.7247290108533048e-05,4.781036565893765e-06
acropolis athens,5473571793.918644,0.0014275865838613384,0.0014063886194038585,0.0013658105260322812,0.0013341184247647674,0.001224015180910483,0.0010278417951872494,0.0007672255195621875,0.0006212451164180858,0.001742685180407507,0.0017191887985741994,0.0014359982401258744,0.0008977393888782671,0.0009143529160144891,0.0010049044308997395,0.0008233357142567903,0.0005205135992012225,0.0010535890552103109,0.0011206814366029948,0.0010481881353136134,0.0007156034008522647,0.0010606882450305477,0.0009567966608525716,0.0007139406016700832,0.00036890924351460415,0.0013730718114527403,0.0016510240011114786,0.0013132716774694694,0.0007605063231231102,0.0005654084320012345,0.0007553557816165364,0.0005576005696404361,0.0003363664345303597,0.0002576796182168531,0.00035301567096535633,0.0002845866321156053,0.0001618267866037893,0.00045361596555684237,0.0006891336827288983,0.0007266528912110631,0.0005094163056104064,0.0002216798935763572,0.0003046519275969491,0.00023240055378263353,0.00011298174808227646,0.00040757001781343264,0.0004816030169526636,0.0003666429048173004,0.00018650122868295207,0.0005218807944240697,0.0008530756515033212,0.0006211447338702412,0.0002323002742987972,8.75338269119579e-05,0.00014580618486143902,0.00010312569358332101,4.514676406390853e-05,6.730862275390812e-05,0.000227489591490676,0.00031256090508445793,0.0002005704395877042,9.355902332420675e-05,0.00013090464104395687,8.813222030119867e-05,2.6600312338720188e-05
agra fort,4392920377.036789,0.0010281438029805866,0.0010763156410732166,0.0010756782749090981,0.0010075048700189096,0.0009230991947036325,0.0008136722920568827,0.0006366235142989141,0.0006055457404970225,0.0015561674071562154,0.001708498386461555,0.0014376343261013858,0.0008670312475116,0.0008047561518422853,0.0008867169380943786,0.0007339766810545413,0.00048281673147969686,0.0008070237542196351,0.0008630615322366641,0.0007313208870116275,0.0005559100653411528,0.0009280458946379169,0.0009168880761487609,0.0006815806887055275,0.00035156579787363996,0.0015425179070381854,0.002028485359124145,0.0017772096086084066,0.0009809849569414556,0.0006335349678611698,0.0009544588906019534,0.0007881350301284625,0.0003635086857653236,0.0002494942155619895,0.0003063428482738297,0.00022933933029362094,0.00010942103062842094,0.0003186120939821597,0.0005026054416811377,0.0005540666305565009,0.0004735753181228269,0.00019771044210774218,0.00028132912431148534,0.0002132842379304967,8.785728853871509e-05,0.00038961546524684393,0.0004784960766092007,0.00030856472262127266,9.690982987623697e-05,0.0005243486489557144,0.0012024496215866836,0.001031961547611391,0.00029992095120747375,4.854697999419664e-05,8.986525513142104e-05,4.539287710473845e-05,9.356355026949144e-06,3.375374452667049e-05,0.00018833588421869051,0.00037678534937331666,0.00018680060802586337,3.0549147575403376e-05,5.3595360475903295e-05,3.2635789943637157e-05,5.022428969483347e-06
