angel of the north,4846290218,0.401187329,0.272177447,0.00264224,0.14338209,0.106486746,0.000536716,-0.041815474,0.665233603,-0.968374066,0.38479262,0.258073424,0.002709039,0.156384406,0.115454047,0.000598924,0.206342968,0.701447647,-1.042296165,0.400227194,0.264149938,0.002679795,0.14465985,0.106784867,0.000532051,-0.04094757,0.808723362,-0.918733272,0.302597385,0.253834441,0.002235165,0.190179798,0.142893651,0.000748981,1.843097188,1.091678154,-0.358096338,0.269071787,0.238672841,0.002234236,0.190855324,0.141249681,0.000780582,2.39035459,1.238308654,-0.213542338,0.310353755,0.254487638,0.002232385,0.194996359,0.143004314,0.000748145,1.478394105,1.156967254,-0.217318722,0.258057785,0.274460677,0.001927031,0.191497846,0.153558749,0.00070143,2.656023827,1.250237262,-0.052185553,0.232937647,0.268773364,0.001984948,0.185635892,0.151149632,0.000734581,2.846036914,1.2890949,-0.080495283,0.261122902,0.278517509,0.001950307,0.189455734,0.154326442,0.000712061,2.452398972,1.273857731,-0.06911541
angel of the north,4846290218,0.401187329,0.272177447,0.00264224,0.14338209,0.106486746,0.000536716,-0.041815474,0.665233603,-0.968374066,0.38479262,0.258073424,0.002709039,0.156384406,0.115454047,0.000598924,0.206342968,0.701447647,-1.042296165,0.400227194,0.264149938,0.002679795,0.14465985,0.106784867,0.000532051,-0.04094757,0.808723362,-0.918733272,0.302597385,0.253834441,0.002235165,0.190179798,0.142893651,0.000748981,1.843097188,1.091678154,-0.358096338,0.269071787,0.238672841,0.002234236,0.190855324,0.141249681,0.000780582,2.39035459,1.238308654,-0.213542338,0.310353755,0.254487638,0.002232385,0.194996359,0.143004314,0.000748145,1.478394105,1.156967254,-0.217318722,0.258057785,0.274460677,0.001927031,0.191497846,0.153558749,0.00070143,2.656023827,1.250237262,-0.052185553,0.232937647,0.268773364,0.001984948,0.185635892,0.151149632,0.000734581,2.846036914,1.2890949,-0.080495283,0.261122902,0.278517509,0.001950307,0.189455734,0.154326442,0.000712061,2.452398972,1.273857731,-0.06911541
big ben,5055989143,0.296820753,0.282618001,0.002529607,0.173924998,0.108545246,0.000560683,2.634957027,0.926960022,-0.937698609,0.297249266,0.277131066,0.002606958,0.175687823,0.112579094,0.00059551,2.793270927,1.304114468,-1.251556481,0.305214267,0.281195475,0.002495336,0.172553124,0.109533003,0.000581353,2.620259073,1.275945717,-1.228917793,0.228155353,0.3172607,0.002187089,0.196249318,0.140824331,0.000745268,4.255521076,0.688949235,-0.321452434,0.219847638,0.326183382,0.002161009,0.201474842,0.1435131,0.000782901,4.196319237,0.586142568,-0.165360479,0.230399334,0.320260165,0.002124295,0.206398558,0.143123445,0.000758669,4.2346293,0.73887051,-0.191333609,0.226221889,0.330316556,0.001974638,0.183334035,0.139158854,0.000663133,3.976203097,0.78909076,-0.168681183,0.225709212,0.324651891,0.002005084,0.192289958,0.141543418,0.000696037,4.016027072,0.830220725,-0.162104198,0.23127141,0.335981718,0.001932232,0.190794491,0.142543736,0.000659224,4.315389481,0.777863304,-0.148125646
hearst castle,3898404671,0.420359402,0.33759067,0.002369887,0.122652016,0.126952644,0.000583008,-1.140993082,0.611330674,-0.704597583,0.394839425,0.321136903,0.002375401,0.172932492,0.165629463,0.000766453,-0.415876405,0.973538966,-1.120362031,0.4119507,0.340803237,0.002356152,0.131564969,0.128583654,0.000589926,0.0116142,0.698019357,-0.518083299,0.37498294,0.319399919,0.00217377,0.166101935,0.161149612,0.000766479,-0.260403383,0.923687563,-0.782453672,0.310339732,0.304190911,0.002028798,0.197659191,0.180386556,0.000906993,1.32017358,1.012162,-0.083989677,0.380303806,0.317911419,0.002232998,0.168132289,0.161685473,0.000756828,-0.402085917,0.854313104,-0.772233886,0.313939012,0.296378991,0.001713084,0.193622387,0.17673529,0.000786569,1.010547096,1.092389432,0.207854651,0.290971104,0.292158433,0.001696408,0.1947576,0.175315744,0.000790418,1.334382332,1.157095149,0.300858126,0.314775787,0.307353534,0.001746537,0.193316721,0.178832512,0.000824795,0.906506692,1.121045088,0.102778848
la madeleine,4290327794,0.296649435,0.273235532,0.002181854,0.173761035,0.128803494,0.000596377,1.838634234,1.298084482,-0.37144197,0.269720416,0.297609368,0.002307815,0.174736458,0.141344872,0.000706369,3.181977209,1.084357809,-0.351076997,0.298694702,0.278563717,0.002180786,0.167236293,0.130763926,0.000591716,2.48819462,1.2775396,-0.318091342,0.252961321,0.31656744,0.00199733,0.184366303,0.149226986,0.000687311,3.184289929,0.986191188,0.060295976,0.227738264,0.341565176,0.002152023,0.168530604,0.145164663,0.000738856,4.753682599,0.754721964,-0.178957051,0.259241612,0.308456189,0.002054867,0.179103425,0.147835697,0.00068449,3.446890832,1.033091242,-0.096907599,0.240996392,0.325686803,0.001803299,0.186315161,0.147884975,0.000609163,3.207313374,0.942882717,0.058856007,0.226272894,0.349713046,0.001869082,0.17241921,0.150624685,0.000668106,3.87162842,0.837567444,0.030078014,0.25074856,0.321572178,0.001821626,0.184081295,0.148583287,0.000620163,2.974229482,0.944890817,0.017923774
pont alexandre iii,4425681477,0.273276422,0.215040313,0.002051044,0.164690685,0.114513911,0.000681544,1.386361441,1.602081257,-0.151329211,0.247456182,0.220851393,0.002038321,0.166456212,0.1220977,0.000723779,2.001386105,1.465781848,0.005877382,0.273655915,0.21929102,0.002065277,0.167371926,0.112135738,0.000679673,1.593249679,1.537632779,-0.265821142,0.245062261,0.223340949,0.001815472,0.17916685,0.13002776,0.000728083,1.804882062,1.296367727,0.17474411,0.230581134,0.2186951,0.001832858,0.177312936,0.138497274,0.000789285,2.160399997,1.286260633,0.158164538,0.24341449,0.221741125,0.001836474,0.181194847,0.128849607,0.000739425,1.906403721,1.32004867,0.144926533,0.239957121,0.245930331,0.001521975,0.18657676,0.146691558,0.000649301,1.83228593,1.146866703,0.435985552,0.229522027,0.248628075,0.001546901,0.185202476,0.152374337,0.000699559,2.077366928,1.091838825,0.334504054,0.242696552,0.245247693,0.001547785,0.186941174,0.143569455,0.000662555,1.987532562,1.225824114,0.353387252
neues museum,2761049886,0.409346613,0.257650613,0.002541009,0.168657587,0.121898653,0.000611686,-0.011948861,1.202830546,-0.93199451,0.402651893,0.263731108,0.002439406,0.200638842,0.13783901,0.000794252,0.223819278,1.555963194,-1.21575012,0.416105877,0.261155537,0.002528676,0.163833284,0.117341765,0.000603016,-0.002453119,1.443640348,-1.227492996,0.385981417,0.270004017,0.002392485,0.188195716,0.147554899,0.000790095,0.135261958,1.322242814,-1.068000881,0.347461434,0.31022369,0.001982059,0.23295834,0.171961455,0.000979118,0.980020249,0.841875054,-0.069345215,0.397518851,0.277370167,0.002337204,0.188219239,0.146406417,0.00074669,0.00276459,1.237034428,-0.921055524,0.345011787,0.302254331,0.002111528,0.17735996,0.169198915,0.000743239,0.640076568,1.132790599,-0.494336066,0.313984756,0.333323465,0.001894947,0.20092942,0.188233274,0.000860362,1.308245337,0.731112726,0.011165474,0.342137673,0.312825126,0.002053708,0.175824131,0.173644223,0.000738034,0.742197185,1.018050725,-0.381574395
montezuma castle,5714329354,0.376558039,0.230911476,0.002257387,0.168966841,0.128707259,0.000708722,0.862840061,1.591589303,-0.680297585,0.367096651,0.218377301,0.002371697,0.181837975,0.125653413,0.000746294,0.76842501,1.796416694,-0.784520326,0.381509225,0.22609912,0.002330465,0.164817019,0.118662467,0.000666651,0.511284281,1.644792094,-0.748866572,0.307044783,0.265771657,0.001707433,0.205448261,0.167568595,0.000859823,1.762281384,1.370616548,0.235103181,0.294422912,0.257831733,0.001744237,0.21077426,0.167907808,0.00087919,1.582863187,1.4083001,0.288033699,0.309895115,0.259515678,0.00169726,0.204853176,0.170688331,0.000830274,1.254825282,1.358571004,0.205108777,0.269043932,0.29807108,0.001549196,0.190468272,0.158792227,0.000672989,2.4337803,1.281999931,0.206995922,0.264198605,0.29329061,0.001644219,0.194546657,0.157338711,0.000702537,2.656660131,1.381134311,0.10875545,0.280409107,0.297879427,0.001543655,0.190041108,0.162380729,0.000667037,2.282807059,1.216108375,0.282219115
cn tower,3826423915,0.274915357,0.182648803,0.002211725,0.157721569,0.100810601,0.000605727,1.147120626,1.573570025,-0.303933968,0.253346384,0.182995567,0.002257209,0.158665276,0.103260353,0.000612406,1.586506026,1.428668662,-0.265785795,0.260998319,0.187780807,0.002137823,0.159130076,0.104758682,0.000591217,1.493196965,1.583923909,-0.265032571,0.254906305,0.178591585,0.001975511,0.161684217,0.110668751,0.000632138,1.647827139,1.880400579,-0.15919465,0.240881359,0.182488821,0.002009215,0.156907443,0.108911901,0.000625198,2.073823168,1.824095117,-0.277529594,0.243379061,0.175567828,0.002013635,0.158765496,0.103897757,0.000602097,2.281801961,1.924301773,-0.299435068,0.256287096,0.170040268,0.001912917,0.156665357,0.102618832,0.000515392,1.818899417,1.982450077,-0.280187924,0.246016026,0.167454001,0.001982923,0.152400837,0.095522243,0.000545804,1.958465181,1.900695798,-0.368134523,0.246831338,0.161128098,0.001954155,0.154039634,0.091944436,0.000509318,1.742056573,2.118694078,-0.306834111
acropolis athens,5473571794,0.357589876,0.257622202,0.002338363,0.188714948,0.129947424,0.000657786,0.916292427,1.111516288,-0.687813299,0.313874527,0.264807943,0.002341598,0.18898157,0.132923325,0.000676979,1.830332987,1.108506472,-0.679411197,0.345151623,0.261569222,0.002378952,0.17953525,0.129022081,0.00066863,1.008953602,1.361720016,-0.652266373,0.31346725,0.259362745,0.002041086,0.211827596,0.148967064,0.000787569,1.567304924,1.562248625,-0.152988717,0.261177065,0.265328491,0.001966278,0.198449792,0.15127077,0.000822292,2.710017769,1.76724404,-0.103679461,0.310255372,0.259342342,0.002084585,0.210256395,0.151262299,0.000839208,1.425711256,1.405584007,-0.249775203,0.306100663,0.254526676,0.001811752,0.212595112,0.156466773,0.000754059,1.666122477,1.444696907,0.026551425,0.279472592,0.256295932,0.001795692,0.21181238,0.158683749,0.000789717,1.920747567,1.402476582,0.120516735,0.298688765,0.257126285,0.001829167,0.217540117,0.152621421,0.000779301,1.639666483,1.611354126,0.044564125
